,name,artistName,trackName,msPlayed,datetime,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,duration_ms,time_signature,albumName
14466,I Gotta Feeling___Black Eyed Peas,Black Eyed Peas,I Gotta Feeling,0,2021-06-30 08:56:00,0.746,0.793,0,-5.725,1,0.0265,0.0519,0.0,0.421,0.656,127.973,audio_features,289493,4,Despierta y sonríe
14467,Pon de Replay___Rihanna,Rihanna,Pon de Replay,820,2021-06-30 08:56:00,0.779,0.64,7,-8.415,1,0.159,0.000155,0.00077,0.101,0.498,99.019,audio_features,246960,4,Music Of The Sun
14468,Halo___Beyoncé,Beyoncé,Halo,223446,2021-06-30 08:56:00,0.422,0.712,11,-5.907,0,0.1,0.273,0.0,0.051,0.471,78.454,audio_features,261160,4,I AM...SASHA FIERCE - Platinum Edition
14469,This Love___Maroon 5,Maroon 5,This Love,1027,2021-06-30 08:56:00,0.712,0.868,5,-4.098,0,0.038,0.0606,0.0,0.0897,0.758,95.041,audio_features,205747,4,Shake and Dance
14470,You're Beautiful___James Blunt,James Blunt,You're Beautiful,544,2021-06-30 08:56:00,0.675,0.479,0,-9.87,0,0.0278,0.633,1.76e-05,0.088,0.454,81.998,audio_features,209493,4,Back to Bedlam
14471,Just Dance___Lady Gaga,Lady Gaga,Just Dance,1032,2021-06-30 08:56:00,0.813,0.74,1,-4.668,0,0.0327,0.0318,1.43e-05,0.166,0.699,118.976,audio_features,244055,4,2000's Mixtape
14472,Yeah! (feat. Lil Jon & Ludacris)___Usher,Usher,Yeah! (feat. Lil Jon & Ludacris),250373,2021-06-30 09:01:00,0.894,0.791,2,-4.699,1,0.112,0.0183,0.0,0.0388,0.583,105.018,audio_features,250373,4,Confessions (Expanded Edition)
14473,Hips Don't Lie (feat. Wyclef Jean)___Shakira,Shakira,Hips Don't Lie (feat. Wyclef Jean),11435,2021-06-30 09:01:00,0.778,0.824,10,-5.892,0,0.0707,0.284,0.0,0.405,0.758,100.024,audio_features,218093,4,"Oral Fixation, Vol. 2 (Expanded Edition)"
14474,Umbrella___Rihanna,Rihanna,Umbrella,138183,2021-06-30 09:03:00,0.583,0.829,1,-4.603,1,0.134,0.00864,0.0,0.0426,0.575,174.028,audio_features,275987,4,Good Girl Gone Bad: Reloaded
14475,Umbrella___Rihanna,Rihanna,Umbrella,137485,2021-06-30 09:05:00,0.583,0.829,1,-4.603,1,0.134,0.00864,0.0,0.0426,0.575,174.028,audio_features,275987,4,Good Girl Gone Bad: Reloaded
14476,When Love Takes Over (feat. Kelly Rowland)___David Guetta,David Guetta,When Love Takes Over (feat. Kelly Rowland),207,2021-06-30 09:06:00,0.658,0.863,11,-4.64,1,0.0255,0.0144,0.000193,0.2,0.496,129.972,audio_features,189000,4,When Love Takes Over
14477,I Gotta Feeling___Black Eyed Peas,Black Eyed Peas,I Gotta Feeling,208,2021-06-30 09:06:00,0.746,0.793,0,-5.725,1,0.0265,0.0519,0.0,0.421,0.656,127.973,audio_features,289493,4,Despierta y sonríe
14478,Pon de Replay___Rihanna,Rihanna,Pon de Replay,208,2021-06-30 09:06:00,0.779,0.64,7,-8.415,1,0.159,0.000155,0.00077,0.101,0.498,99.019,audio_features,246960,4,Music Of The Sun
14479,Yeah! (feat. Lil Jon & Ludacris)___Usher,Usher,Yeah! (feat. Lil Jon & Ludacris),712,2021-06-30 09:06:00,0.894,0.791,2,-4.699,1,0.112,0.0183,0.0,0.0388,0.583,105.018,audio_features,250373,4,Confessions (Expanded Edition)
14480,Halo___Beyoncé,Beyoncé,Halo,226,2021-06-30 09:06:00,0.422,0.712,11,-5.907,0,0.1,0.273,0.0,0.051,0.471,78.454,audio_features,261160,4,I AM...SASHA FIERCE - Platinum Edition
14481,Rehab___Amy Winehouse,Amy Winehouse,Rehab,1210,2021-06-30 09:06:00,0.407,0.558,0,-13.609,1,0.0552,0.0541,1.51e-06,0.34,0.777,71.815,audio_features,214947,4,Back To Black (Deluxe Edition)
14482,This Love___Maroon 5,Maroon 5,This Love,456,2021-06-30 09:06:00,0.712,0.868,5,-4.098,0,0.038,0.0606,0.0,0.0897,0.758,95.041,audio_features,205747,4,Shake and Dance
14483,You're Beautiful___James Blunt,James Blunt,You're Beautiful,460,2021-06-30 09:06:00,0.675,0.479,0,-9.87,0,0.0278,0.633,1.76e-05,0.088,0.454,81.998,audio_features,209493,4,Back to Bedlam
14484,Hips Don't Lie (feat. Wyclef Jean)___Shakira,Shakira,Hips Don't Lie (feat. Wyclef Jean),40419,2021-06-30 09:06:00,0.778,0.824,10,-5.892,0,0.0707,0.284,0.0,0.405,0.758,100.024,audio_features,218093,4,"Oral Fixation, Vol. 2 (Expanded Edition)"
14485,Just Dance___Lady Gaga,Lady Gaga,Just Dance,457,2021-06-30 09:06:00,0.813,0.74,1,-4.668,0,0.0327,0.0318,1.43e-05,0.166,0.699,118.976,audio_features,244055,4,2000's Mixtape
14486,My Immortal___Evanescence,Evanescence,My Immortal,47204,2021-06-30 09:07:00,0.19,0.265,9,-9.206,1,0.0356,0.863,0.0,0.134,0.101,79.012,audio_features,262533,4,Fallen
14487,"Hey, Soul Sister___Train",Train,"Hey, Soul Sister",216708,2021-06-30 09:11:00,0.673,0.886,1,-4.44,0,0.0431,0.185,0.0,0.0826,0.795,97.012,audio_features,216773,4,"Save Me, San Francisco (Golden Gate Edition)"
14488,Dog Days Are Over___Florence + The Machine,Florence + The Machine,Dog Days Are Over,100462,2021-06-30 09:12:00,0.499,0.795,7,-5.285,1,0.0787,0.0438,0.0024,0.12,0.357,149.966,audio_features,252853,4,Back to School - Rock Edition
14489,Circus___Britney Spears,Britney Spears,Circus,103444,2021-06-30 09:14:00,0.791,0.733,6,-5.215,0,0.052,0.147,0.000381,0.0713,0.761,114.98,audio_features,192360,4,Circus (Deluxe Version)
14490,I Wanna Know___Joe,Joe,I Wanna Know,44196,2021-06-30 09:15:00,0.725,0.487,8,-5.959,0,0.0368,0.26,1.09e-05,0.431,0.599,136.086,audio_features,296693,4,My Name Is Joe
14491,Cooler Than Me - Single Mix___Mike Posner,Mike Posner,Cooler Than Me - Single Mix,213194,2021-06-30 09:18:00,0.768,0.82,7,-4.63,0,0.0474,0.179,0.0,0.689,0.625,129.965,audio_features,213293,4,31 Minutes to Takeoff
14492,Pumped Up Kicks___Foster The People,Foster The People,Pumped Up Kicks,7450,2021-06-30 09:38:00,0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,audio_features,239600,4,Torches
14493,Take A Bow___Rihanna,Rihanna,Take A Bow,208,2021-06-30 12:16:00,0.697,0.467,9,-7.536,1,0.0715,0.248,0.0,0.0941,0.572,82.082,audio_features,229413,4,Good Girl Gone Bad: Reloaded
14494,When Love Takes Over (feat. Kelly Rowland)___David Guetta,David Guetta,When Love Takes Over (feat. Kelly Rowland),890,2021-06-30 12:16:00,0.658,0.863,11,-4.64,1,0.0255,0.0144,0.000193,0.2,0.496,129.972,audio_features,189000,4,When Love Takes Over
14495,When Love Takes Over (feat. Kelly Rowland)___David Guetta,David Guetta,When Love Takes Over (feat. Kelly Rowland),1839,2021-06-30 12:16:00,0.658,0.863,11,-4.64,1,0.0255,0.0144,0.000193,0.2,0.496,129.972,audio_features,189000,4,When Love Takes Over
14496,I Gotta Feeling___Black Eyed Peas,Black Eyed Peas,I Gotta Feeling,888,2021-06-30 12:16:00,0.746,0.793,0,-5.725,1,0.0265,0.0519,0.0,0.421,0.656,127.973,audio_features,289493,4,Despierta y sonríe
14497,Pon de Replay___Rihanna,Rihanna,Pon de Replay,631,2021-06-30 12:16:00,0.779,0.64,7,-8.415,1,0.159,0.000155,0.00077,0.101,0.498,99.019,audio_features,246960,4,Music Of The Sun
14498,Yeah! (feat. Lil Jon & Ludacris)___Usher,Usher,Yeah! (feat. Lil Jon & Ludacris),23,2021-06-30 12:16:00,0.894,0.791,2,-4.699,1,0.112,0.0183,0.0,0.0388,0.583,105.018,audio_features,250373,4,Confessions (Expanded Edition)
14499,Halo___Beyoncé,Beyoncé,Halo,450,2021-06-30 12:16:00,0.422,0.712,11,-5.907,0,0.1,0.273,0.0,0.051,0.471,78.454,audio_features,261160,4,I AM...SASHA FIERCE - Platinum Edition
14500,Rehab___Amy Winehouse,Amy Winehouse,Rehab,0,2021-06-30 12:16:00,0.407,0.558,0,-13.609,1,0.0552,0.0541,1.51e-06,0.34,0.777,71.815,audio_features,214947,4,Back To Black (Deluxe Edition)
14501,This Love___Maroon 5,Maroon 5,This Love,1079,2021-06-30 12:16:00,0.712,0.868,5,-4.098,0,0.038,0.0606,0.0,0.0897,0.758,95.041,audio_features,205747,4,Shake and Dance
14502,This Love___Maroon 5,Maroon 5,This Love,23,2021-06-30 12:16:00,0.712,0.868,5,-4.098,0,0.038,0.0606,0.0,0.0897,0.758,95.041,audio_features,205747,4,Shake and Dance
14503,Hate That I Love You___Rihanna,Rihanna,Hate That I Love You,0,2021-06-30 12:16:00,0.637,0.73,5,-5.38,0,0.0874,0.323,0.0,0.0981,0.732,93.867,audio_features,218947,4,Good Girl Gone Bad: Reloaded
14504,You're Beautiful___James Blunt,James Blunt,You're Beautiful,1495,2021-06-30 12:16:00,0.675,0.479,0,-9.87,0,0.0278,0.633,1.76e-05,0.088,0.454,81.998,audio_features,209493,4,Back to Bedlam
14505,Home___Michael Bublé,Michael Bublé,Home,4159,2021-06-30 12:16:00,0.633,0.799,7,-4.625,0,0.0429,0.0142,0.0,0.194,0.535,142.991,audio_features,234178,4,MAP OF THE SOUL : PERSONA
14506,My Immortal___Evanescence,Evanescence,My Immortal,0,2021-06-30 12:16:00,0.19,0.265,9,-9.206,1,0.0356,0.863,0.0,0.134,0.101,79.012,audio_features,262533,4,Fallen
14507,Hips Don't Lie (feat. Wyclef Jean)___Shakira,Shakira,Hips Don't Lie (feat. Wyclef Jean),914,2021-06-30 12:16:00,0.778,0.824,10,-5.892,0,0.0707,0.284,0.0,0.405,0.758,100.024,audio_features,218093,4,"Oral Fixation, Vol. 2 (Expanded Edition)"
14508,Unwritten___Natasha Bedingfield,Natasha Bedingfield,Unwritten,2229,2021-06-30 12:16:00,0.706,0.8,5,-6.333,1,0.0399,0.00584,0.0,0.0822,0.629,100.011,audio_features,259333,4,Unwritten
14509,Just Dance___Lady Gaga,Lady Gaga,Just Dance,23,2021-06-30 12:16:00,0.813,0.74,1,-4.668,0,0.0327,0.0318,1.43e-05,0.166,0.699,118.976,audio_features,244055,4,2000's Mixtape
14510,Hate That I Love You___Rihanna,Rihanna,Hate That I Love You,218946,2021-06-30 12:20:00,0.637,0.73,5,-5.38,0,0.0874,0.323,0.0,0.0981,0.732,93.867,audio_features,218947,4,Good Girl Gone Bad: Reloaded
14511,Unwritten___Natasha Bedingfield,Natasha Bedingfield,Unwritten,83255,2021-06-30 12:21:00,0.706,0.8,5,-6.333,1,0.0399,0.00584,0.0,0.0822,0.629,100.011,audio_features,259333,4,Unwritten
14512,Stuck In A Moment You Can't Get Out Of___U2,U2,Stuck In A Moment You Can't Get Out Of,19263,2021-06-30 12:22:00,0.526,0.665,4,-4.997,1,0.0243,0.407,0.000271,0.169,0.285,158.493,audio_features,273467,4,All That You Can't Leave Behind
14513,Every Breath You Take___The Police,The Police,Every Breath You Take,253920,2021-06-30 12:26:00,0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0714,0.74,117.401,audio_features,253920,4,Synchronicity (Remastered 2003)
14514,"Voices Inside My Head / When The World Is Running Down You Make the Best Of What's Still Around - Live From River Plate Stadium, Buenos Aires___The Police",The Police,"Voices Inside My Head / When The World Is Running Down You Make the Best Of What's Still Around - Live From River Plate Stadium, Buenos Aires",43650,2021-06-30 12:42:00,0.312,0.944,11,-4.287,0,0.184,0.00417,0.000254,0.183,0.391,143.76,audio_features,424120,4,Certifiable (Live in Buenos Aires)
14515,Ennadi Maayavi Nee___Santhosh Narayanan,Santhosh Narayanan,Ennadi Maayavi Nee,315836,2021-07-01 03:55:00,0.55,0.246,0,-12.503,0,0.03,0.834,0.00279,0.0977,0.218,119.836,audio_features,251000,3,VadaChennai (Original Motion Picture Soundtrack)
14516,Khoj (Passing By)___When Chai Met Toast,When Chai Met Toast,Khoj (Passing By),212571,2021-07-01 09:02:00,0.58,0.636,2,-6.649,1,0.0262,0.191,0.0313,0.0915,0.38,105.037,audio_features,212572,3,Believe
14517,Strawberries & Cigarettes___Troye Sivan,Troye Sivan,Strawberries & Cigarettes,201538,2021-07-01 09:06:00,0.578,0.537,9,-8.676,1,0.0832,0.162,0.0,0.076,0.25,83.909,audio_features,201539,4,Strawberries & Cigarettes
14518,"Morni Banke (From ""Badhaai Ho"")___Guru Randhawa",Guru Randhawa,"Morni Banke (From ""Badhaai Ho"")",198025,2021-07-01 09:09:00,0.816,0.922,11,-2.963,0,0.149,0.178,0.0,0.373,0.887,95.006,audio_features,198026,4,"Morni Banke (From ""Badhaai Ho"")"
14519,Tell Me If You Wanna Go Home - Rooftop Mix___Keira Knightley,Keira Knightley,Tell Me If You Wanna Go Home - Rooftop Mix,206506,2021-07-01 09:12:00,0.529,0.874,10,-4.716,1,0.0362,0.013,0.000168,0.146,0.569,143.059,audio_features,206507,4,Begin Again - Music From And Inspired By The Original Motion Picture
14520,Tum Badal Gaye - Gibson Sessions at Saavn Studios___Ankur Tewari,Ankur Tewari,Tum Badal Gaye - Gibson Sessions at Saavn Studios,108573,2021-07-01 09:27:00,0.686,0.4,0,-9.326,1,0.0353,0.865,4.91e-05,0.158,0.34,139.946,audio_features,262768,3,Tum Badal Gaye (Gibson Sessions at Saavn Studios)
14521,"Oh Penne (From ""Vanakkam Chennai"")___Anirudh Ravichander",Anirudh Ravichander,"Oh Penne (From ""Vanakkam Chennai"")",3328,2021-07-01 10:20:00,0.538,0.651,7,-6.752,0,0.0344,0.573,3.12e-05,0.228,0.636,95.051,audio_features,276400,4,Best of Anirudh
14522,"Chhoti Si Aasha - Version, 1___A.R. Rahman",A.R. Rahman,"Chhoti Si Aasha - Version, 1",325478,2021-07-01 16:30:00,0.639,0.245,2,-15.25,1,0.0479,0.128,4.69e-06,0.1,0.524,172.05,audio_features,297347,4,Roja (Original Motion Picture Soundtrack)
14523,Vaarthinkale___Divya S Menon,Divya S Menon,Vaarthinkale,264852,2021-07-02 01:46:00,0.623,0.371,7,-10.851,1,0.0306,0.73,0.284,0.126,0.335,173.945,audio_features,264853,4,Kali (Original Motion Picture Soundtrack)
14524,"Ennamo Yeadho (From ""KO"")___Harris Jayaraj",Harris Jayaraj,"Ennamo Yeadho (From ""KO"")",200530,2021-07-02 01:49:00,0.793,0.571,7,-6.289,0,0.0341,0.0439,0.000215,0.193,0.692,90.986,audio_features,333600,4,Endrendrum Harris
14525,Nee Paartha Vizhigal - The Touch of Love___Anirudh Ravichander,Anirudh Ravichander,Nee Paartha Vizhigal - The Touch of Love,1117,2021-07-02 01:50:00,0.665,0.596,9,-6.969,0,0.0278,0.293,3.67e-05,0.247,0.644,110.055,audio_features,264507,4,3 (Original Motion Picture Soundtrack)
14526,Uyirin Uyire___KK,KK,Uyirin Uyire,1925,2021-07-02 01:50:00,0.689,0.805,4,-8.496,0,0.058,0.485,1.46e-06,0.142,0.834,135.528,audio_features,321427,4,Kaakha Kaakha (Original Motion Picture Soundtrack)
14527,Undiporaadhey___Sid Sriram,Sid Sriram,Undiporaadhey,1385,2021-07-02 01:50:00,0.685,0.24,10,-8.65,0,0.0397,0.789,3.97e-06,0.127,0.577,177.706,audio_features,173933,5,Hushaaru
14528,Yennai Maatrum Kadhale___Anirudh Ravichander,Anirudh Ravichander,Yennai Maatrum Kadhale,2745,2021-07-02 01:50:00,0.515,0.766,4,-7.291,0,0.0936,0.46,3.27e-06,0.136,0.346,112.457,audio_features,274678,3,Naanum Rowdy Dhaan (Original Motion Picture Soundtrack)
14529,"En Kadhal Solla (From ""Paiya"")___Yuvan Shankar Raja",Yuvan Shankar Raja,"En Kadhal Solla (From ""Paiya"")",2572,2021-07-02 02:00:00,0.874,0.412,0,-5.746,0,0.0313,0.035,0.00684,0.102,0.56,105.019,audio_features,293893,4,"Voice of Yuvanshankar Raja, Vol. 2"
14530,Mundhinam___Harris Jayaraj,Harris Jayaraj,Mundhinam,1344,2021-07-02 02:00:00,0.474,0.548,11,-8.614,1,0.331,0.237,0.0,0.0791,0.676,193.671,audio_features,341387,4,Vaaranam Aayiram (Original Motion Picture Soundtrack)
14531,Naan Nee___Shakthisree Gopalan,Shakthisree Gopalan,Naan Nee,161222,2021-07-02 02:00:00,0.651,0.42,4,-8.341,1,0.0274,0.741,0.000257,0.0976,0.159,139.905,audio_features,253583,4,Madras (Original Motion Picture Soundtrack)
14532,Vaseegara___Bombay Jayashri,Bombay Jayashri,Vaseegara,3781,2021-07-02 02:00:00,0.695,0.293,11,-16.278,0,0.0431,0.596,0.0158,0.132,0.637,143.804,audio_features,299147,4,Minnalae
14533,Neene___Yazin Nizar,Yazin Nizar,Neene,1120,2021-07-02 02:01:00,0.511,0.752,9,-6.133,0,0.0428,0.091,4.87e-06,0.0757,0.311,129.92,audio_features,307336,4,Neene
14534,Maate Vinadhuga___Sid Sriram,Sid Sriram,Maate Vinadhuga,1382,2021-07-02 02:01:00,0.631,0.582,11,-9.367,0,0.0536,0.216,0.0,0.17,0.493,159.959,audio_features,296220,4,Taxiwaala
14535,"Thuli Thuli (From ""Paiya"")___Yuvan Shankar Raja",Yuvan Shankar Raja,"Thuli Thuli (From ""Paiya"")",922,2021-07-02 02:01:00,0.706,0.528,7,-7.431,0,0.0312,0.257,0.0019,0.112,0.634,92.021,audio_features,283347,4,MasterWorks - Yuvanshankar Raja
14536,Kadhal Kan Kattudhe___Anirudh Ravichander,Anirudh Ravichander,Kadhal Kan Kattudhe,1484,2021-07-02 02:01:00,0.417,0.545,2,-4.933,0,0.0345,0.561,0.0,0.134,0.498,139.686,audio_features,256735,3,Kaaki Sattai (Original Motion Picture Soundtrack)
14537,Enna Sona___A.R. Rahman,A.R. Rahman,Enna Sona,6423,2021-07-02 02:02:00,0.717,0.416,7,-9.875,0,0.0303,0.635,1.43e-06,0.0976,0.381,100.026,audio_features,213632,4,OK Jaanu (Original Motion Picture Soundtrack)
14538,Enna Solla - The New Life of Tamizh___Anirudh Ravichander,Anirudh Ravichander,Enna Solla - The New Life of Tamizh,215999,2021-07-02 02:05:00,0.621,0.515,5,-9.019,1,0.0453,0.616,0.000137,0.11,0.657,109.891,audio_features,216000,4,Thangamagan (Original Motion Picture Soundtrack)
14539,Neene___Yazin Nizar,Yazin Nizar,Neene,307335,2021-07-02 02:11:00,0.511,0.752,9,-6.133,0,0.0428,0.091,4.87e-06,0.0757,0.311,129.92,audio_features,307336,4,Neene
14540,Maate Vinadhuga___Sid Sriram,Sid Sriram,Maate Vinadhuga,4082,2021-07-02 02:11:00,0.631,0.582,11,-9.367,0,0.0536,0.216,0.0,0.17,0.493,159.959,audio_features,296220,4,Taxiwaala
14541,"Thuli Thuli (From ""Paiya"")___Yuvan Shankar Raja",Yuvan Shankar Raja,"Thuli Thuli (From ""Paiya"")",20697,2021-07-02 02:11:00,0.706,0.528,7,-7.431,0,0.0312,0.257,0.0019,0.112,0.634,92.021,audio_features,283347,4,MasterWorks - Yuvanshankar Raja
14542,"Ennamo Yeadho (From ""KO"")___Harris Jayaraj",Harris Jayaraj,"Ennamo Yeadho (From ""KO"")",2481,2021-07-02 02:11:00,0.793,0.571,7,-6.289,0,0.0341,0.0439,0.000215,0.193,0.692,90.986,audio_features,333600,4,Endrendrum Harris
14543,Kangal Irandal___James Vasanthan,James Vasanthan,Kangal Irandal,126130,2021-07-02 02:51:00,0.797,0.452,10,-8.325,1,0.0271,0.275,6.45e-05,0.075,0.661,104.998,audio_features,322013,4,Subramaniapuram (Original Motion Picture Soundtrack)
14544,Aye Udi Udi Udi___A.R. Rahman,A.R. Rahman,Aye Udi Udi Udi,276715,2021-07-02 03:19:00,0.721,0.375,5,-16.621,1,0.0683,0.0278,0.0,0.112,0.556,87.953,audio_features,276715,4,Saathiya
14545,Chori Pe Chori___A.R. Rahman,A.R. Rahman,Chori Pe Chori,12840,2021-07-02 03:20:00,0.704,0.823,3,-12.829,0,0.0939,0.083,6.84e-05,0.0574,0.672,136.922,audio_features,301453,4,Saathiya
14546,O Humdum Suniyo Re___A.R. Rahman,A.R. Rahman,O Humdum Suniyo Re,8546,2021-07-02 03:20:00,0.814,0.477,7,-12.855,1,0.0466,0.00722,0.00961,0.0404,0.964,109.982,audio_features,237740,4,Saathiya
14547,Chori Pe Chori___A.R. Rahman,A.R. Rahman,Chori Pe Chori,19297,2021-07-02 03:24:00,0.704,0.823,3,-12.829,0,0.0939,0.083,6.84e-05,0.0574,0.672,136.922,audio_features,301453,4,Saathiya
14548,O Humdum Suniyo Re___A.R. Rahman,A.R. Rahman,O Humdum Suniyo Re,228272,2021-07-02 03:24:00,0.814,0.477,7,-12.855,1,0.0466,0.00722,0.00961,0.0404,0.964,109.982,audio_features,237740,4,Saathiya
14549,Maruvaarthai___Sid Sriram,Sid Sriram,Maruvaarthai,346545,2021-07-02 03:45:00,0.56,0.729,8,-6.528,1,0.0303,0.0117,0.000136,0.105,0.259,127.998,audio_features,356719,4,Enai Noki Paayum Thota (Original Motion Picture Soundtrack)
14550,Roundtable Rival___Lindsey Stirling,Lindsey Stirling,Roundtable Rival,3163,2021-07-02 04:29:00,0.49,0.874,0,-3.814,1,0.0669,0.00303,0.14,0.427,0.62,128.035,audio_features,203280,4,Shatter Me
14551,Good Time___Owl City,Owl City,Good Time,205913,2021-07-02 04:33:00,0.56,0.872,3,-4.269,1,0.14,0.0239,6.98e-06,0.371,0.682,126.05,audio_features,205933,4,The Midsummer Station
14552,Mysore Se Ayi___Raghu Dixit,Raghu Dixit,Mysore Se Ayi,62918,2021-07-02 04:34:00,0.658,0.79,6,-7.382,0,0.0418,0.0747,0.000234,0.0612,0.743,102.978,audio_features,281658,4,Antaragni - The Fire Within
14553,10538 Overture - 2001 Remaster___Electric Light Orchestra,Electric Light Orchestra,10538 Overture - 2001 Remaster,133411,2021-07-02 04:36:00,0.35,0.892,5,-7.698,1,0.0589,0.211,0.00493,0.0948,0.284,109.442,audio_features,337213,4,Electric Light Orchestra [40th Anniversary Edition]
14554,Aaoge Tum Kabhi___The Local Train,The Local Train,Aaoge Tum Kabhi,313176,2021-07-02 04:41:00,0.534,0.863,0,-4.616,1,0.0357,0.0152,0.0167,0.144,0.374,98.006,audio_features,313163,4,Aalas Ka Pedh
14555,King___Years & Years,Years & Years,King,111906,2021-07-02 04:43:00,0.509,0.183,2,-8.759,1,0.0414,0.955,1.9e-06,0.107,0.292,125.773,audio_features,243573,3,Calm Summer Night
14556,Ritual (feat. Wrabel)___Marshmello,Marshmello,Ritual (feat. Wrabel),237442,2021-07-02 04:47:00,0.561,0.946,10,-0.899,1,0.128,0.00848,2.05e-05,0.0635,0.3,109.891,audio_features,237473,4,Ritual (feat. Wrabel)
14557,SIAW___Tchami,Tchami,SIAW,115401,2021-07-02 04:49:00,0.805,0.84,1,-4.527,1,0.102,0.00172,0.52,0.0751,0.411,126.019,audio_features,274286,4,House Of Bliss
14558,Never Going Home___Vigiland,Vigiland,Never Going Home,174914,2021-07-02 04:52:00,0.745,0.879,9,-4.134,1,0.0436,0.0203,0.0,0.33,0.917,128.082,audio_features,218670,4,V
14559,Baby___Justin Bieber,Justin Bieber,Baby,2662,2021-07-02 04:52:00,0.728,0.859,5,-5.237,0,0.137,0.0401,0.0,0.111,0.535,65.043,audio_features,214240,4,My World 2.0
14560,Wicked Wonderland___Tungevaag,Tungevaag,Wicked Wonderland,217142,2021-07-02 04:56:00,0.699,0.812,6,-5.772,0,0.135,0.00461,0.0161,0.397,0.749,127.916,audio_features,217270,4,Wicked Wonderland
14561,Lights Down Low - Latin Urban Mix___MAX,MAX,Lights Down Low - Latin Urban Mix,203225,2021-07-02 04:59:00,0.646,0.823,5,-3.72,0,0.0433,0.0261,1.64e-06,0.114,0.582,98.01,audio_features,203418,4,Lights Down Low (Latin Urban Mix)
14562,The Heart Wants What It Wants___Selena Gomez,Selena Gomez,The Heart Wants What It Wants,227220,2021-07-02 05:03:00,0.616,0.789,7,-4.874,0,0.0377,0.053,0.0,0.142,0.621,83.066,audio_features,227373,4,The Heart Wants What It Wants
14563,Radhe___Anand Bhaskar Collective,Anand Bhaskar Collective,Radhe,77208,2021-07-02 05:04:00,0.678,0.895,1,-3.998,1,0.249,0.393,3.62e-06,0.0687,0.754,179.985,audio_features,181500,4,Radhe - Your Most Wanted Bhai (Original Motion Picture Soundtrack)
14564,Spectrum___Zedd,Zedd,Spectrum,122199,2021-07-02 05:06:00,0.609,0.801,0,-4.417,0,0.034,0.0137,0.00349,0.127,0.407,129.99,audio_features,243413,4,Clarity
14565,There's Nothing Holdin' Me Back___Shawn Mendes,Shawn Mendes,There's Nothing Holdin' Me Back,199440,2021-07-02 05:10:00,0.866,0.813,11,-4.063,0,0.0554,0.38,0.0,0.0779,0.969,121.998,audio_features,199440,4,Illuminate (Deluxe)
14566,Over The Horizon___Agam,Agam,Over The Horizon,74453,2021-07-02 05:11:00,0.38,0.936,0,-3.785,1,0.0617,0.0371,0.0,0.0851,0.597,105.871,audio_features,491312,4,Over the Horizon - Single
14567,Tell Me Something I Don't Know - Soundtrack___Selena Gomez,Selena Gomez,Tell Me Something I Don't Know - Soundtrack,201193,2021-07-02 05:14:00,0.611,0.936,7,-3.697,0,0.11,0.0309,0.0,0.12,0.697,144.901,audio_features,201427,4,Another Cinderella Story (Original Motion Picture Soundtrack)
